Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,HeapMemoryUsed,HeapMemoryDelta,NonHeapMemoryUsed,SuccessRate
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,DELETE,0.01,22.66,24599992,4194304,7650544,100.00
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,RANGE_SELECT,0.08,246.83,24599992,-32960960,7650544,100.00
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,EQUALS_SELECT,0.03,85.41,24599992,83886080,7650544,100.00
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,RANGE_UPDATE,0.17,495.71,24599992,-120598704,7650544,100.00
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,EQUALS_UPDATE,0.06,184.29,24599992,37748736,7650544,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,INSERT,0.04,109.99,133651896,83886080,7654856,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,SIMPLE_SELECT,0.12,381.17,133651896,-18972632,7654856,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,UPDATE,0.01,28.26,133651896,8388608,7654856,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,DELETE,0.01,23.16,133651896,4194304,7654856,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,RANGE_SELECT,0.08,262.74,133651896,-7795136,7654856,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,EQUALS_SELECT,0.03,88.98,133651896,92274688,7654856,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,RANGE_UPDATE,0.17,528.72,133651896,-99627184,7654856,100.00
2024-11-09T15:54:55.1200194,BPlusTreeArrayEngine,25000,EQUALS_UPDATE,0.06,196.01,133651896,46137344,7654856,100.00
2024-11-09T15:54:55.2085101,BPlusTreeArrayEngine,26000,INSERT,0.04,114.39,230120888,88080384,7654856,100.00
2024-11-09T15:54:55.2085101,BPlusTreeArrayEngine,26000,SIMPLE_SELECT,0.12,399.89,230120888,6193192,7654856,100.00
2024-11-09T15:54:55.2085101,BPlusTreeArrayEngine,26000,UPDATE,0.01,28.98,230120888,8388608,7654856,100.00
2024-11-09T15:54:55.2085101,BPlusTreeArrayEngine,26000,DELETE,0.01,23.70,230120888,4194304,7654856,100.00
